data;produto;categoria;regiao;estado;quantidade;receita;custo
21/02/2023;Headset;Acessórios;Sul;PR;7;27647.77;21838.49
01/08/2023;Notebook;Tecnologia;Nordeste;BA;4;11299.3;6614.38
15/01/2023;Notebook;Tecnologia;Centro-Oeste;DF;9;16050.84;11062.74
22/09/2023;Headset;Acessórios;Sul;PR;5;9025.99;5058.52
11/10/2023;Mouse;Acessórios;Nordeste;BA;6;7583.5;4009.34
04/12/2023;Monitor;Tecnologia;Nordeste;BA;2;1506.02;972.42
05/04/2023;Smartphone;Tecnologia;Sudeste;RJ;9;26666.65;14650.12
02/03/2023;Monitor;Tecnologia;Sudeste;RJ;6;9743.09;5874.92
29/11/2024;Notebook;Tecnologia;Sul;RS;8;24131.85;15792.43
29/06/2024;Notebook;Tecnologia;Sudeste;SP;2;1144.25;902.94
10/03/2024;Mouse;Acessórios;Centro-Oeste;DF;5;16072.29;8420.51
12/09/2023;Notebook;Tecnologia;Sul;PR;5;11367.03;8585.35
08/11/2023;Notebook;Tecnologia;Sudeste;RJ;7;21824.23;15929.59
04/12/2024;Monitor;Tecnologia;Sudeste;SP;5;14590.16;8135.28
01/11/2024;Notebook;Tecnologia;Sul;RS;4;13223.1;7132.36
23/03/2024;Monitor;Tecnologia;Sudeste;SP;2;8604.74;5531.96
10/04/2023;Headset;Acessórios;Nordeste;BA;7;27452.6;19296.97
04/03/2024;Monitor;Tecnologia;Sul;RS;4;15616.12;10029.41
21/10/2023;Headset;Acessórios;Centro-Oeste;DF;5;24899.0;15812.93
26/10/2024;Teclado;Acessórios;Sudeste;RJ;1;4930.95;2774.79
15/01/2023;Teclado;Acessórios;Sudeste;SP;7;33491.01;20180.34
31/10/2023;Mouse;Acessórios;Sudeste;SP;4;17094.96;12694.22
21/09/2023;Notebook;Tecnologia;Sul;RS;9;4855.48;2984.37
23/07/2024;Notebook;Tecnologia;Sul;RS;1;890.18;588.86
25/03/2024;Monitor;Tecnologia;Centro-Oeste;DF;6;20133.02;13818.42
19/03/2024;Smartphone;Tecnologia;Sudeste;SP;3;3304.89;2579.86
17/08/2024;Notebook;Tecnologia;Nordeste;BA;7;33152.03;23305.39
19/08/2024;Mouse;Acessórios;Sul;PR;6;10440.3;6260.55
04/09/2023;Teclado;Acessórios;Sul;RS;8;26588.84;20662.18
29/07/2023;Teclado;Acessórios;Sul;PR;3;4264.83;3153.41
09/06/2023;Notebook;Tecnologia;Sul;RS;6;11378.29;7051.56
08/12/2023;Mouse;Acessórios;Sul;RS;6;10634.67;6288.78
18/07/2024;Monitor;Tecnologia;Sul;RS;4;18533.39;9527.97
01/09/2023;Mouse;Acessórios;Sudeste;RJ;4;19579.12;12005.14
18/11/2023;Smartphone;Tecnologia;Sul;RS;4;13319.71;9218.76
29/05/2023;Smartphone;Tecnologia;Sul;RS;5;6564.79;5148.81
07/01/2024;Mouse;Acessórios;Sudeste;RJ;9;17711.93;12874.05
09/02/2024;Smartphone;Tecnologia;Centro-Oeste;DF;4;10806.09;5835.33
15/04/2024;Smartphone;Tecnologia;Sudeste;RJ;2;7681.33;4366.83
25/12/2024;Teclado;Acessórios;Sudeste;SP;4;7398.73;4752.15
25/04/2023;Mouse;Acessórios;Nordeste;BA;7;24407.9;13069.73
17/01/2023;Monitor;Tecnologia;Sudeste;RJ;8;24999.06;19131.86
30/07/2023;Mouse;Acessórios;Sul;PR;7;4024.8;2421.66
23/05/2023;Notebook;Tecnologia;Nordeste;BA;7;16709.04;11868.92
24/05/2024;Smartphone;Tecnologia;Sul;RS;9;28204.52;16271.86
05/08/2024;Mouse;Acessórios;Sul;PR;1;3612.74;2523.15
27/01/2024;Mouse;Acessórios;Sudeste;SP;8;15185.75;9936.75
20/12/2024;Headset;Acessórios;Sudeste;SP;7;32162.8;23002.15
12/02/2023;Headset;Acessórios;Sul;PR;9;36811.09;27951.02
03/10/2024;Monitor;Tecnologia;Nordeste;BA;4;18899.79;11122.22
03/06/2024;Teclado;Acessórios;Nordeste;BA;4;15624.7;11042.54
17/02/2023;Monitor;Tecnologia;Nordeste;BA;2;8766.64;5647.19
25/06/2023;Notebook;Tecnologia;Sudeste;SP;1;1000.18;509.22
23/12/2024;Notebook;Tecnologia;Nordeste;BA;4;17799.49;9989.04
17/02/2024;Teclado;Acessórios;Sul;PR;7;8491.11;4404.01
30/04/2023;Notebook;Tecnologia;Nordeste;BA;7;34113.13;22302.64
26/11/2024;Teclado;Acessórios;Centro-Oeste;DF;1;2612.33;1978.47
13/11/2024;Smartphone;Tecnologia;Sul;PR;2;2581.05;1687.89
20/09/2024;Notebook;Tecnologia;Sudeste;SP;4;16040.87;10290.02
22/12/2024;Monitor;Tecnologia;Sul;RS;7;3800.62;1986.17
05/05/2023;Headset;Acessórios;Centro-Oeste;DF;2;8384.9;4210.42
27/01/2024;Mouse;Acessórios;Sudeste;SP;9;11756.14;9020.98
05/05/2023;Notebook;Tecnologia;Sul;PR;6;12500.89;8896.69
11/07/2023;Smartphone;Tecnologia;Sul;RS;5;4675.63;3348.39
16/08/2023;Mouse;Acessórios;Sudeste;RJ;7;23531.19;17172.13
18/06/2023;Notebook;Tecnologia;Sudeste;RJ;1;598.31;438.17
01/08/2023;Mouse;Acessórios;Sudeste;SP;9;12146.16;7583.12
14/09/2024;Mouse;Acessórios;Centro-Oeste;DF;8;19420.66;9868.26
13/10/2023;Notebook;Tecnologia;Nordeste;BA;4;12114.83;6464.24
19/10/2024;Monitor;Tecnologia;Sudeste;SP;8;36158.96;22774.79
21/03/2024;Mouse;Acessórios;Sudeste;RJ;1;4940.09;2841.85
31/01/2024;Smartphone;Tecnologia;Centro-Oeste;DF;6;27539.37;20256.77
11/02/2023;Notebook;Tecnologia;Sudeste;RJ;5;23770.86;12293.6
20/10/2023;Smartphone;Tecnologia;Centro-Oeste;DF;7;5090.98;3381.39
22/12/2024;Mouse;Acessórios;Sul;PR;9;43334.31;23523.78
06/12/2024;Notebook;Tecnologia;Nordeste;BA;2;3918.96;3078.9
21/10/2023;Monitor;Tecnologia;Sudeste;SP;3;6967.08;5571.14
13/01/2023;Mouse;Acessórios;Centro-Oeste;DF;3;12577.99;7769.17
21/08/2024;Teclado;Acessórios;Sul;PR;8;9562.75;6042.4
07/10/2023;Mouse;Acessórios;Centro-Oeste;DF;6;4725.33;2468.04
05/11/2024;Mouse;Acessórios;Sul;RS;2;3728.98;2945.77
24/01/2023;Teclado;Acessórios;Centro-Oeste;DF;7;15876.64;9170.56
19/12/2023;Teclado;Acessórios;Sul;RS;1;4593.18;2305.11
31/07/2023;Teclado;Acessórios;Sul;RS;2;9438.76;6644.05
04/01/2023;Teclado;Acessórios;Sudeste;RJ;6;7359.09;5800.61
22/10/2024;Smartphone;Tecnologia;Sudeste;RJ;4;16187.62;8210.56
31/07/2024;Notebook;Tecnologia;Sul;RS;2;5049.49;3574.4
24/01/2024;Mouse;Acessórios;Sudeste;RJ;1;1459.14;1109.17
01/02/2024;Smartphone;Tecnologia;Nordeste;BA;6;17531.94;11571.03
22/02/2024;Mouse;Acessórios;Sudeste;RJ;4;3745.62;1935.41
30/05/2024;Monitor;Tecnologia;Sul;PR;9;39059.35;25369.04
28/08/2024;Mouse;Acessórios;Sudeste;SP;8;6125.81;3562.15
07/12/2024;Headset;Acessórios;Nordeste;BA;8;29018.92;18994.34
26/11/2023;Teclado;Acessórios;Sul;RS;9;31554.13;17039.17
12/04/2024;Headset;Acessórios;Nordeste;BA;8;33418.88;16846.41
22/07/2024;Mouse;Acessórios;Sudeste;SP;1;2061.32;1297.68
08/06/2024;Headset;Acessórios;Nordeste;BA;8;16090.37;10525.67
02/10/2024;Mouse;Acessórios;Sul;PR;3;6062.75;4314.54
22/06/2023;Notebook;Tecnologia;Centro-Oeste;DF;5;7548.62;4916.8
16/08/2023;Mouse;Acessórios;Sudeste;SP;7;19599.46;12419.3
03/09/2023;Notebook;Tecnologia;Centro-Oeste;DF;2;6889.12;5247.83
19/10/2023;Mouse;Acessórios;Centro-Oeste;DF;2;8811.82;5947.37
23/01/2024;Smartphone;Tecnologia;Sul;PR;2;4348.39;2294.8
19/12/2023;Smartphone;Tecnologia;Sudeste;SP;6;10087.1;6802.38
21/05/2023;Headset;Acessórios;Nordeste;BA;9;14381.81;11361.92
21/12/2024;Headset;Acessórios;Sul;PR;3;8929.74;5841.72
01/05/2023;Headset;Acessórios;Sul;PR;4;17074.09;10191.47
14/04/2024;Notebook;Tecnologia;Sudeste;RJ;2;5734.85;4050.7
24/05/2024;Monitor;Tecnologia;Sul;RS;7;7265.22;4134.61
13/03/2024;Monitor;Tecnologia;Sul;RS;7;5052.78;3111.94
21/09/2023;Mouse;Acessórios;Sudeste;SP;1;3862.84;1986.94
27/11/2024;Notebook;Tecnologia;Sudeste;RJ;5;18501.1;9288.27
14/01/2024;Smartphone;Tecnologia;Sul;PR;7;16450.07;10419.7
15/03/2024;Smartphone;Tecnologia;Nordeste;BA;1;1587.21;1118.0
28/02/2023;Notebook;Tecnologia;Sul;RS;3;9698.88;5107.17
03/11/2023;Monitor;Tecnologia;Sudeste;SP;7;3744.65;2425.14
08/09/2024;Notebook;Tecnologia;Centro-Oeste;DF;3;4348.09;3271.88
26/02/2023;Mouse;Acessórios;Sul;PR;6;25782.95;16452.07
13/07/2023;Teclado;Acessórios;Sul;RS;3;14160.65;9956.97
29/03/2024;Mouse;Acessórios;Nordeste;BA;3;2480.99;1388.68
11/12/2024;Notebook;Tecnologia;Sudeste;RJ;1;3291.06;2183.42
10/06/2023;Smartphone;Tecnologia;Sul;RS;4;3612.19;2581.3
23/05/2024;Notebook;Tecnologia;Centro-Oeste;DF;4;5843.77;3642.68
24/02/2024;Monitor;Tecnologia;Centro-Oeste;DF;9;13306.84;8117.22
05/07/2023;Teclado;Acessórios;Sul;PR;8;35184.17;26791.9
11/05/2024;Smartphone;Tecnologia;Sudeste;RJ;3;12301.86;7042.78
04/03/2023;Notebook;Tecnologia;Sul;PR;8;29797.83;18105.11
12/08/2023;Teclado;Acessórios;Sudeste;RJ;8;22213.33;16289.44
01/02/2024;Headset;Acessórios;Sul;RS;4;15438.86;7777.77
22/11/2023;Notebook;Tecnologia;Nordeste;BA;6;21555.33;12800.64
14/10/2024;Notebook;Tecnologia;Nordeste;BA;3;10081.03;8043.48
18/03/2023;Monitor;Tecnologia;Sul;PR;4;6065.11;3352.84
30/09/2023;Monitor;Tecnologia;Sul;RS;6;11210.56;8334.91
11/02/2024;Teclado;Acessórios;Sudeste;SP;3;12517.25;9953.36
14/07/2023;Notebook;Tecnologia;Sudeste;SP;5;18090.71;14404.01
09/03/2024;Mouse;Acessórios;Sudeste;SP;9;8728.82;5854.38
20/05/2023;Monitor;Tecnologia;Sul;RS;8;20486.68;12682.01
14/11/2023;Monitor;Tecnologia;Sudeste;SP;6;18343.25;10683.11
01/10/2024;Headset;Acessórios;Sul;RS;3;5019.57;3290.25
31/12/2024;Teclado;Acessórios;Sul;RS;7;8985.94;5967.24
08/12/2023;Notebook;Tecnologia;Sudeste;RJ;4;11337.46;5842.76
22/07/2023;Monitor;Tecnologia;Sudeste;RJ;7;12838.01;9999.46
28/03/2024;Notebook;Tecnologia;Sudeste;RJ;4;7810.58;4510.08
01/05/2023;Smartphone;Tecnologia;Sul;RS;9;26936.17;15875.81
16/01/2023;Mouse;Acessórios;Nordeste;BA;6;22105.76;11757.26
22/04/2024;Monitor;Tecnologia;Sul;PR;6;11148.6;8583.56
28/10/2024;Mouse;Acessórios;Sudeste;RJ;4;4051.39;2808.31
27/02/2024;Monitor;Tecnologia;Sul;PR;8;24784.72;17198.67
04/07/2023;Smartphone;Tecnologia;Sul;RS;6;24782.89;14263.59
13/01/2024;Mouse;Acessórios;Sul;PR;2;6750.67;3540.28
03/01/2023;Headset;Acessórios;Sudeste;SP;3;5450.84;3617.33
09/02/2023;Monitor;Tecnologia;Sudeste;RJ;2;2982.95;1583.84
24/04/2023;Mouse;Acessórios;Nordeste;BA;6;6928.92;5287.72
30/03/2024;Teclado;Acessórios;Sudeste;RJ;9;15319.33;11844.9
08/07/2023;Mouse;Acessórios;Sul;RS;5;5404.44;3905.73
22/06/2024;Notebook;Tecnologia;Sul;RS;7;7773.34;4493.1
15/11/2024;Headset;Acessórios;Sudeste;SP;6;13440.8;10031.45
04/09/2023;Smartphone;Tecnologia;Sudeste;SP;5;21286.91;15179.81
15/09/2023;Notebook;Tecnologia;Sul;RS;3;11434.93;6661.18
11/07/2024;Teclado;Acessórios;Centro-Oeste;DF;3;7396.23;4727.67
01/12/2024;Monitor;Tecnologia;Sudeste;RJ;8;14048.7;10946.77
07/06/2023;Mouse;Acessórios;Sul;RS;1;4991.9;2608.21
27/11/2024;Mouse;Acessórios;Sudeste;SP;1;4263.7;3378.27
15/06/2023;Notebook;Tecnologia;Centro-Oeste;DF;2;1587.49;1185.14
16/06/2024;Mouse;Acessórios;Nordeste;BA;2;8913.92;5832.09
13/01/2023;Mouse;Acessórios;Sudeste;SP;3;10277.53;8168.01
09/10/2024;Monitor;Tecnologia;Sul;PR;9;34947.68;23642.45
12/01/2023;Teclado;Acessórios;Sul;RS;3;2809.75;1459.02
07/07/2024;Teclado;Acessórios;Sul;RS;5;21812.43;13940.04
02/11/2023;Monitor;Tecnologia;Sudeste;SP;6;28071.0;19434.28
06/12/2023;Teclado;Acessórios;Sul;PR;4;11455.73;5954.88
22/06/2024;Headset;Acessórios;Sudeste;RJ;6;27674.66;21982.35
07/02/2023;Monitor;Tecnologia;Centro-Oeste;DF;5;10493.89;7395.61
21/03/2024;Mouse;Acessórios;Sul;RS;6;11287.14;5836.9
17/06/2023;Headset;Acessórios;Nordeste;BA;5;5318.15;3704.91
03/01/2023;Smartphone;Tecnologia;Centro-Oeste;DF;1;553.63;300.02
01/03/2023;Teclado;Acessórios;Centro-Oeste;DF;8;39390.33;25532.56
20/01/2024;Teclado;Acessórios;Sudeste;RJ;2;7036.89;5252.18
19/09/2024;Headset;Acessórios;Sul;RS;6;25648.66;19573.42
06/06/2023;Smartphone;Tecnologia;Nordeste;BA;8;20061.37;14073.01
23/09/2023;Smartphone;Tecnologia;Sudeste;SP;6;5750.73;4447.24
17/10/2023;Teclado;Acessórios;Sudeste;SP;5;19600.79;10087.15
23/07/2023;Monitor;Tecnologia;Centro-Oeste;DF;2;4081.56;2709.92
09/01/2023;Monitor;Tecnologia;Sul;PR;6;8037.93;4472.87
14/07/2023;Mouse;Acessórios;Sudeste;SP;6;13831.0;10848.19
06/09/2024;Headset;Acessórios;Nordeste;BA;9;38534.1;19469.33
23/05/2024;Monitor;Tecnologia;Centro-Oeste;DF;6;8477.04;6777.35
13/10/2024;Mouse;Acessórios;Sudeste;SP;9;18659.38;12667.93
19/11/2023;Teclado;Acessórios;Nordeste;BA;8;38796.12;24527.75
22/06/2023;Headset;Acessórios;Nordeste;BA;1;3315.42;2235.35
19/11/2023;Mouse;Acessórios;Nordeste;BA;7;25138.66;19304.83
28/05/2024;Notebook;Tecnologia;Sudeste;RJ;4;7108.36;5033.85
17/04/2023;Teclado;Acessórios;Sudeste;SP;2;7085.76;5368.03
23/12/2023;Teclado;Acessórios;Sudeste;SP;1;848.35;554.7
13/10/2024;Notebook;Tecnologia;Sudeste;SP;9;8778.84;6530.19
05/07/2023;Headset;Acessórios;Nordeste;BA;6;23976.13;12497.26
22/08/2023;Smartphone;Tecnologia;Nordeste;BA;2;8510.12;4398.58
03/01/2024;Mouse;Acessórios;Sudeste;RJ;5;13687.66;10746.07
15/04/2024;Mouse;Acessórios;Centro-Oeste;DF;4;13528.05;8039.03
24/05/2024;Headset;Acessórios;Nordeste;BA;1;648.55;509.88
23/04/2023;Smartphone;Tecnologia;Sudeste;SP;9;11243.39;8024.03
29/06/2024;Monitor;Tecnologia;Sudeste;SP;8;12473.8;8086.9
08/08/2023;Teclado;Acessórios;Sudeste;SP;1;565.91;439.34
17/04/2023;Monitor;Tecnologia;Sul;PR;8;22022.3;17035.03
28/02/2024;Headset;Acessórios;Sul;RS;1;1640.21;1260.54
16/08/2023;Smartphone;Tecnologia;Sul;PR;9;18706.49;14026.28
18/02/2023;Teclado;Acessórios;Sudeste;RJ;3;13807.04;10747.46
19/09/2024;Smartphone;Tecnologia;Sul;PR;2;9855.38;7606.79
29/11/2024;Smartphone;Tecnologia;Nordeste;BA;2;6081.35;3501.01
28/06/2024;Headset;Acessórios;Sul;RS;3;4995.98;3815.05
23/02/2023;Monitor;Tecnologia;Centro-Oeste;DF;1;965.64;673.02
26/12/2023;Notebook;Tecnologia;Centro-Oeste;DF;9;29354.17;16641.64
02/10/2024;Monitor;Tecnologia;Sudeste;SP;4;10151.9;7956.19
16/05/2024;Headset;Acessórios;Sul;PR;1;2610.77;1361.02
09/06/2024;Smartphone;Tecnologia;Sudeste;SP;6;12063.42;8111.14
31/10/2023;Headset;Acessórios;Sul;PR;3;12240.31;6639.33
17/08/2023;Monitor;Tecnologia;Nordeste;BA;6;15213.9;10955.42
12/04/2024;Headset;Acessórios;Sudeste;RJ;5;4696.23;2583.18
07/01/2023;Smartphone;Tecnologia;Sul;PR;4;6263.29;3441.55
26/08/2023;Smartphone;Tecnologia;Sul;RS;9;19318.92;10988.95
25/09/2024;Notebook;Tecnologia;Nordeste;BA;4;14288.08;9839.06
05/04/2024;Headset;Acessórios;Sudeste;SP;7;6737.2;3716.64
04/08/2023;Teclado;Acessórios;Sudeste;SP;1;4509.38;3025.12
07/08/2023;Notebook;Tecnologia;Centro-Oeste;DF;9;21703.73;13077.03
23/04/2023;Smartphone;Tecnologia;Sudeste;RJ;2;7226.0;5074.73
04/06/2023;Headset;Acessórios;Nordeste;BA;1;4935.2;3484.27
13/05/2024;Monitor;Tecnologia;Sul;RS;3;12280.5;6534.56
08/10/2024;Mouse;Acessórios;Centro-Oeste;DF;3;13070.81;9739.48
10/05/2024;Monitor;Tecnologia;Nordeste;BA;4;13351.44;8398.62
30/10/2024;Teclado;Acessórios;Sudeste;SP;7;5966.5;4009.67
29/09/2023;Teclado;Acessórios;Sul;RS;1;4787.75;2737.64
19/12/2024;Mouse;Acessórios;Centro-Oeste;DF;1;1637.77;851.94
28/04/2023;Monitor;Tecnologia;Nordeste;BA;9;15492.95;7763.68
